Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.23 18:00:00,7.10396270733E-05
2024.08.23 19:00:00,6.88490690663E-05
2024.08.23 20:00:00,6.65499319439E-05
2024.08.23 21:00:00,6.44040628686E-05
2024.08.23 22:00:00,6.25168540864E-05
2024.08.23 23:00:00,6.05599852861E-05
2024.08.24 00:00:00,5.86953683523E-05
2024.08.24 01:00:00,5.69445910514E-05
2024.08.24 02:00:00,5.52802375751E-05
2024.08.24 03:00:00,5.37173800694E-05
2024.08.24 04:00:00,5.22335758433E-05
2024.08.24 05:00:00,5.62001405342E-05
2024.08.24 06:00:00,6.55485055177E-05
2024.08.24 07:00:00,7.61301707826E-05
2024.08.24 08:00:00,8.49748321343E-05
2024.08.24 09:00:00,9.17215947993E-05
2024.08.24 10:00:00,9.56990843406E-05
2024.08.24 11:00:00,9.72321358859E-05
2024.08.24 12:00:00,9.69654793153E-05
2024.08.24 13:00:00,9.4436116342E-05
2024.08.24 14:00:00,9.03139080037E-05
2024.08.24 15:00:00,8.42881563585E-05
2024.08.24 16:00:00,7.95483210823E-05
2024.08.24 17:00:00,7.46708246879E-05
2024.08.24 18:00:00,6.95446433383E-05
2024.08.24 19:00:00,6.56045012875E-05
2024.08.24 20:00:00,6.17102705291E-05
2024.08.24 21:00:00,5.80566083954E-05
2024.08.24 22:00:00,5.5190819694E-05
2024.08.24 23:00:00,5.25642317371E-05
2024.08.25 00:00:00,5.03639457747E-05
2024.08.25 01:00:00,4.82980613015E-05
2024.08.25 02:00:00,4.62877433165E-05
2024.08.25 03:00:00,4.45376826974E-05
2024.08.25 04:00:00,4.29830870416E-05
2024.08.25 05:00:00,4.68472826469E-05
2024.08.25 06:00:00,5.53303179913E-05
2024.08.25 07:00:00,6.27471454209E-05
2024.08.25 08:00:00,6.490299711E-05
2024.08.25 09:00:00,6.66830455884E-05
2024.08.25 10:00:00,6.80074226693E-05
2024.08.25 11:00:00,6.91993482178E-05
2024.08.25 12:00:00,7.00898744981E-05
2024.08.25 13:00:00,6.75628325553E-05
2024.08.25 14:00:00,6.36282347841E-05
2024.08.25 15:00:00,5.84633635299E-05
2024.08.25 16:00:00,5.39508109796E-05
2024.08.25 17:00:00,5.18236010976E-05
2024.08.25 18:00:00,4.98656336276E-05
2024.08.25 19:00:00,4.71423372801E-05
2024.08.25 20:00:00,4.53863467555E-05
2024.08.25 21:00:00,4.37455018982E-05
2024.08.25 22:00:00,4.22113407694E-05
2024.08.25 23:00:00,4.07874140365E-05
