Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.10.06 10:00:00,1.46500442497E-05
2024.10.06 11:00:00,1.46478469105E-05
2024.10.06 12:00:00,1.46442071127E-05
2024.10.06 13:00:00,1.4638751054E-05
2024.10.06 14:00:00,1.46293887155E-05
2024.10.06 15:00:00,1.46120164572E-05
2024.10.06 16:00:00,1.45967696881E-05
2024.10.06 17:00:00,1.45723852256E-05
2024.10.06 18:00:00,1.45535223055E-05
2024.10.06 19:00:00,1.45422600326E-05
2024.10.06 20:00:00,1.4545886188E-05
2024.10.06 21:00:00,1.45530802911E-05
2024.10.06 22:00:00,1.45610392792E-05
2024.10.06 23:00:00,1.45700751091E-05
2024.10.07 00:00:00,1.45783078551E-05
2024.10.07 01:00:00,1.45854392031E-05
2024.10.07 02:00:00,1.45907142723E-05
2024.10.07 03:00:00,1.45939338836E-05
2024.10.07 04:00:00,1.45951917148E-05
2024.10.07 05:00:00,1.45958920257E-05
2024.10.07 06:00:00,1.45973972394E-05
2024.10.07 07:00:00,1.46000566019E-05
2024.10.07 08:00:00,1.46030179167E-05
2024.10.07 09:00:00,1.46050724652E-05
2024.10.07 10:00:00,1.4605193428E-05
2024.10.07 11:00:00,1.46017746374E-05
2024.10.07 12:00:00,1.45921703734E-05
2024.10.07 13:00:00,1.45759950101E-05
2024.10.07 14:00:00,1.45546218846E-05
2024.10.07 15:00:00,1.45330859596E-05
2024.10.07 16:00:00,1.45138974403E-05
2024.10.07 17:00:00,1.45024760059E-05
2024.10.07 18:00:00,1.44994774018E-05
2024.10.07 19:00:00,1.45062067531E-05
2024.10.07 20:00:00,1.4519526303E-05
2024.10.07 21:00:00,1.45289368447E-05
2024.10.07 22:00:00,1.45344356497E-05
2024.10.07 23:00:00,1.45377216541E-05
2024.10.08 00:00:00,1.45380226968E-05
2024.10.08 01:00:00,1.45371086546E-05
2024.10.08 02:00:00,1.45381509356E-05
2024.10.08 03:00:00,1.45395779327E-05
2024.10.08 04:00:00,1.45403773786E-05
2024.10.08 05:00:00,1.45416624946E-05
2024.10.08 06:00:00,1.45420071931E-05
2024.10.08 07:00:00,1.45409985635E-05
2024.10.08 08:00:00,1.45385729411E-05
2024.10.08 09:00:00,1.45370167957E-05
2024.10.08 10:00:00,1.45336498463E-05
2024.10.08 11:00:00,1.4527606254E-05
2024.10.08 12:00:00,1.452098968E-05
2024.10.08 13:00:00,1.45099793372E-05
2024.10.08 14:00:00,1.45034646266E-05
2024.10.08 15:00:00,1.4495236428E-05
2024.10.08 16:00:00,1.44887726492E-05
2024.10.08 17:00:00,1.44840259964E-05
2024.10.08 18:00:00,1.44856521729E-05
2024.10.08 19:00:00,1.44935556818E-05
2024.10.08 20:00:00,1.45020758282E-05
2024.10.08 21:00:00,1.45083167808E-05
2024.10.08 22:00:00,1.45127451106E-05
2024.10.08 23:00:00,1.45158392115E-05
2024.10.09 00:00:00,1.45180765685E-05
2024.10.09 01:00:00,1.45195754158E-05
2024.10.09 02:00:00,1.45205412991E-05
2024.10.09 03:00:00,1.45211724885E-05
2024.10.09 04:00:00,1.45216681631E-05
2024.10.09 05:00:00,1.45211397466E-05
2024.10.09 06:00:00,1.45210460687E-05
2024.10.09 07:00:00,1.45207177411E-05
2024.10.09 08:00:00,1.45199546751E-05
2024.10.09 09:00:00,1.45187013914E-05
2024.10.09 10:00:00,1.45167223309E-05
2024.10.09 11:00:00,1.45139392771E-05
2024.10.09 12:00:00,1.45103031173E-05
2024.10.09 13:00:00,1.45072235682E-05
2024.10.09 14:00:00,1.45074372995E-05
2024.10.09 15:00:00,1.45139947563E-05
2024.10.09 16:00:00,1.45201656778E-05
2024.10.09 17:00:00,1.45160047396E-05
2024.10.09 18:00:00,1.45071498991E-05
2024.10.09 19:00:00,1.44993246067E-05
2024.10.09 20:00:00,1.4490173271E-05
2024.10.09 21:00:00,1.44800860653E-05
2024.10.09 22:00:00,1.44696859934E-05
2024.10.09 23:00:00,1.44656787597E-05
2024.10.10 00:00:00,1.44638061101E-05
2024.10.10 01:00:00,1.44628993439E-05
2024.10.10 02:00:00,1.44621772051E-05
2024.10.10 03:00:00,1.44593122968E-05
2024.10.10 04:00:00,1.44548084791E-05
2024.10.10 05:00:00,1.44512632687E-05
2024.10.10 06:00:00,1.44498044392E-05
2024.10.10 07:00:00,1.44489213199E-05
2024.10.10 08:00:00,1.44475607158E-05
2024.10.10 09:00:00,1.44481036841E-05
2024.10.10 10:00:00,1.44475970956E-05
2024.10.10 11:00:00,1.44454324982E-05
2024.10.10 12:00:00,1.4440907762E-05
2024.10.10 13:00:00,1.44403820741E-05
2024.10.10 14:00:00,1.44499654198E-05
2024.10.10 15:00:00,1.44551395351E-05
2024.10.10 16:00:00,1.44530395119E-05
2024.10.10 17:00:00,1.44491295941E-05
2024.10.10 18:00:00,1.44479163282E-05
2024.10.10 19:00:00,1.44354626173E-05
2024.10.10 20:00:00,1.43973038575E-05
2024.10.10 21:00:00,1.43699608088E-05
2024.10.10 22:00:00,1.43495235534E-05
2024.10.10 23:00:00,1.43440220199E-05
2024.10.11 00:00:00,1.43484958244E-05
2024.10.11 01:00:00,1.43570159707E-05
2024.10.11 02:00:00,1.43675006257E-05
2024.10.11 03:00:00,1.4374660168E-05
2024.10.11 04:00:00,1.43752649819E-05
2024.10.11 05:00:00,1.43763008964E-05
2024.10.11 06:00:00,1.43763954839E-05
2024.10.11 07:00:00,1.4376706531E-05
2024.10.11 08:00:00,1.43781635416E-05
2024.10.11 09:00:00,1.43794250107E-05
2024.10.11 10:00:00,1.43800389196E-05
2024.10.11 11:00:00,1.43801298691E-05
2024.10.11 12:00:00,1.43786446642E-05
2024.10.11 13:00:00,1.43744846355E-05
2024.10.11 14:00:00,1.43726529132E-05
2024.10.11 15:00:00,1.43704719449E-05
2024.10.11 16:00:00,1.43696070154E-05
2024.10.11 17:00:00,1.436923867E-05
2024.10.11 18:00:00,1.43700481203E-05
2024.10.11 19:00:00,1.43691358971E-05
2024.10.11 20:00:00,1.43675842992E-05
2024.10.11 21:00:00,1.43664628922E-05
2024.10.11 22:00:00,1.43650631799E-05
2024.10.11 23:00:00,1.43636088978E-05
2024.10.12 00:00:00,1.43617753565E-05
2024.10.12 01:00:00,1.43596034832E-05
2024.10.12 02:00:00,1.43522984217E-05
2024.10.12 03:00:00,1.43517236211E-05
2024.10.12 04:00:00,1.43464312714E-05
2024.10.12 05:00:00,1.43452889461E-05
2024.10.12 06:00:00,1.43469069371E-05
2024.10.12 07:00:00,1.43482729982E-05
